character,x,y
彻,82.56090922,15.2035347
彼,16.72711665,-71.60944809
往,3.65267484,-39.54036819
征,56.61294838,-37.22168831
径,54.16866253,-31.50753263
待,-38.7390859,-72.93460403
很,57.79798145,-54.97423457
律,-89.79551094,-30.0807149
後,13.22023913,-63.82493226
徐,-43.37955647,-34.21020814
徒,-15.2946208,-44.09534862
得,-56.43088559,27.17003132
御,97.14910779,8.595490864
循,-57.93817386,-51.02765582
微,-16.21345,-56.29497438
德,-87.34169069,-28.66123634
徽,-17.93612303,-52.86876847
心,-11.38029084,23.9740103
必,-11.39489941,23.99828845
忆,43.08749395,-25.15479211
忌,24.66695293,8.149426534
忍,25.24671508,6.635904862
志,-29.68280324,30.84948621
忘,-29.74695885,31.51730122
忙,11.68204848,-41.59573376
忠,-27.59817311,-11.16987425
忧,-8.150403873,-54.97032697
快,11.28585742,-32.31741015
念,-34.94407103,30.8836263
忽,-34.62880877,33.36459102
怀,51.41832516,-26.16358069
态,-29.78218991,31.74950594
怎,-27.66111864,-13.35977844
怒,-33.52421825,35.93070889
怔,56.38901114,-37.3574103
怕,74.8662181,-46.34281181
怖,-16.72308043,-70.05747863
怜,-44.45341394,-36.01725166
思,27.86762041,6.167296962
急,-82.29556492,-20.44191603
性,36.24865744,-36.06372808
怨,-34.07303325,36.24711366
怪,53.62998322,-31.1572665
怯,11.06431607,-33.32527547
总,-32.18147958,39.01411793
恋,-28.80584244,-11.26618517
恍,9.791549534,-37.74543637
恐,24.75239418,6.142933863
恒,54.25256434,-57.67936179
恢,14.13778482,-35.97459409
恨,57.70377525,-54.83103537
恩,-32.14494389,39.81840184
恭,-34.64719075,-16.37127587
息,-76.88905145,-22.44911259
恰,8.72707265,-68.68317076
恳,24.94308493,5.340253111
恶,26.03964304,7.359022804
恼,-17.470629,-69.2514596
悄,-30.87856997,-35.67095569
悉,23.02577526,5.833106684
悔,-32.11879873,-69.73919893
悟,49.96388945,-74.13362989
悠,-32.87849967,34.63747551
患,-65.60668328,33.37174648
悦,0.237399401,-62.43190666
您,-34.16869769,33.70915068
悬,28.55357271,2.12461428
悲,-35.75332921,33.50606062
悼,-64.50576228,-52.62450489
情,-52.31842683,-57.00993197
惊,-35.09360143,-63.31554746
惑,-30.46232846,-13.20343263
惜,-34.13375587,-50.55930919
惟,40.00124393,-52.53435526
惠,-64.62873098,57.40967182
惧,66.63723215,-39.72009842
惨,13.47249021,-7.632090752
惩,-34.40932187,37.1159748
惯,66.93476919,-40.43998077
想,-35.92653634,36.65688249
惶,-66.87687061,-59.58308405
惹,-76.92417709,7.702070321
愁,-29.85422044,36.64550108
愈,-29.57565459,39.81478889
愉,-11.53823622,-59.79515242
意,-52.24415505,49.04779508
愚,-29.76790178,43.11020639
感,-5.007539902,46.41008979
愣,-45.75863037,-38.22545777
愤,-37.63675588,-45.1941133
愧,-50.60589242,-39.03493531
愿,-42.26206593,57.3022702
慈,-30.36807846,-13.53631933
慌,-47.6603387,-42.17097511
慎,-51.65244035,-77.5842133
慕,-52.80789954,75.7234688
慢,-20.39753358,-17.73977366
慧,-51.84805575,76.54444839
慨,36.87147034,-77.6028867
慰,-29.27311146,41.42411452
慷,-56.17990332,-51.65677906
憋,-29.55153133,36.76244466
憾,-20.32592318,-60.34234013
懂,-44.81085759,79.70580103
懒,-19.40334537,-61.45698045
戈,-11.32906487,3.898739708
戏,2.777589633,16.21577664
成,0.516430014,28.75823945
我,3.425959018,17.48143146
戒,-2.179247252,23.21054508
或,-2.499411509,23.03243032
战,1.3508274,31.91852529
戚,-5.848104911,48.99424851
截,-46.79390344,7.830616247
戴,-10.29988977,44.44181876
户,-25.00848353,-3.758365847
房,45.4643677,22.6336765
所,19.52293516,34.53268241
扁,-61.28276729,34.51609317
扇,-64.78023346,63.17890319
手,-40.04760717,-19.04050898
才,2.899831102,-28.22406416
扎,10.6449992,2.324047598
扑,32.87190845,-44.30735299
扒,34.03043103,-55.77612926
打,38.97456518,-25.14912532
扔,48.51225051,-40.31019775
托,34.94000552,-46.28368578
扛,39.91769077,-34.7479415
扣,68.30619994,-51.8549776
执,32.5342457,-46.73700819
扩,33.36861822,-55.18601105
扫,66.21933242,-52.92776332
扬,48.10952567,-42.9298787
扭,49.39567588,-69.3396175
扮,18.6703398,-46.89925096
扯,38.66764422,-38.78500755
扰,34.37018971,-48.0461204
扶,22.77706563,-48.26362631
批,35.86321503,-59.33600456
找,34.35734066,-47.2920415
承,40.59328131,7.448634215
技,23.36512078,-49.57485653
抄,29.68303052,-45.4526807
把,46.56203972,-59.94453443
抑,40.19842771,-61.4195967
抒,43.74212447,-32.72009881
抓,33.84149617,-65.338318
投,48.93639495,-49.60712549
抖,17.08340228,-50.0392569
抗,28.32551916,-51.48194582
折,34.47957513,-56.44047878
抚,36.74643963,-47.14730537
抛,33.2017935,-69.75981161
抢,29.33559826,-58.800503
护,40.6167376,-57.88151301
报,53.06585047,-51.3650498
披,18.57452367,-70.40667452
抬,9.361622113,-68.28047396
抱,25.54380105,-56.3390371
抵,35.72963178,-58.98745717
抹,25.8049992,-24.91797876
押,42.86638608,-63.07391108
抽,38.85560846,-61.7755023
拂,-24.89286115,-66.14731962
担,52.37026951,-54.71677385
拆,34.91065331,-56.66353725
拉,13.09488951,-43.66484161
拍,75.57261941,-46.57996313
拐,47.54104417,-61.20347422
拒,61.6667031,-62.84088326
拓,64.77909119,-55.34008963
拔,47.05617686,-49.84141277
拖,26.26492023,-57.55196913
拘,26.28510121,-56.17826927
拚,18.970122,-52.43624362
招,64.79998239,-55.31688411
拜,34.65052925,-22.14376254
拟,33.94252968,-66.16906752
拢,28.62264554,-62.49805739
拣,-35.59109073,-62.0226652
拥,41.43604745,-63.30172165
拦,20.97845572,-40.82444272
拨,15.74166809,-65.52386135
择,65.86433268,-29.90627366
括,10.51385982,-67.21365499
拱,17.2728757,-52.68071644
拳,-61.54070396,59.7919901
拼,17.14419072,-52.51604977
拾,9.473640188,-68.14202696
拿,-24.8226345,68.6179491
持,-37.56993976,-72.66993666
挂,21.98845396,-66.77307247
指,-36.43228487,-53.43823222
按,18.80921815,-68.79838815
挑,29.98277238,-66.91537071
挖,-44.18931312,-62.19781927
挡,55.51122868,-69.04437807
挣,-38.90889354,-60.6285557
挤,-49.23849663,-62.28859017
挥,39.02493889,-68.00222155
挨,18.04276903,-61.94428473
挪,33.94093602,-73.75766554
挫,45.0699851,-66.5229679
振,45.74490126,-74.06941022
挺,35.58595112,-67.0612133
挽,34.20572545,-49.53345152
捂,49.73602709,-74.09176778
捉,43.29619257,-63.16398103
捏,45.67554799,-66.34654822
捐,44.61868325,-57.43856061
捕,-37.12132141,-61.51168629
捞,-37.1334664,-72.4702229
损,43.5980756,-58.09336011
捡,24.23063416,-63.22829086
换,16.80829704,-63.57741218
捣,-43.23437392,-62.47759669
捧,-54.46764737,-59.94039922
据,45.87472871,-73.23803113
捷,-43.65546391,-69.46266613
掀,-15.68865327,-56.94527831
授,13.48705118,-66.86465443
掉,-64.12342342,-52.91093927
掌,-24.87904698,68.71101071
掏,-42.56337587,-63.08032994
排,31.02276037,-68.06774227
掘,43.97588614,-73.2715228
掠,-35.58376954,-62.48094108
探,38.5402397,-68.34381436
接,13.14750568,-68.22134974
控,21.213009,-67.36260752
推,39.80613345,-52.92550768
掩,-42.78513245,-69.82706628
措,-34.2624881,-51.0794075
掷,36.99377175,-68.62138087
揉,42.61311322,-69.89948212
描,22.80975115,-67.41594996
提,66.87641884,-30.47845206
插,46.43882986,-71.69186706
握,39.37305903,-73.67896309
揭,46.48063042,-61.87985534
援,25.73028027,-70.9183409
搁,37.55277831,-70.90640678
搂,19.29371655,-62.48201951
搅,28.57606397,-62.24945171
搏,-55.35650192,-73.58536903
搜,14.64403513,-65.41821014
搞,-45.0648923,-61.36690879
搬,-18.15233575,-55.20897414
搭,-36.40746634,-53.35782977
携,-48.88767626,-64.0484218
摄,51.78246641,-61.77575772
摆,47.10098913,-71.43114696
摇,44.31255902,-64.83830773
摊,-13.50814849,-22.39344486
摔,-39.59876546,-60.83351973
摘,-56.37871727,-43.31435101
摧,23.91768493,-78.727945
摩,-49.70725596,52.8695171
摸,-59.3444153,-58.68415555
撑,16.96784357,-22.17590416
撒,-17.16227546,-56.35970546
撕,31.38986796,-73.19396635
撞,-57.36890794,-64.58179938
撤,-16.90251363,-56.09484292
播,22.92367303,-77.09768732
撰,39.2260914,-73.50928005
撼,-20.42169769,-60.18685933
操,42.58769727,-69.88278599
擒,29.84225451,-72.37438176
擦,-47.6279522,-45.90002183
攀,-51.00090711,10.90584414
支,-3.543337144,16.61594469
收,5.535980597,40.92991492
改,4.978046537,39.89197026
攻,16.09303652,-34.82241948
放,0.507653373,29.92831994
政,3.986508835,38.27120455
故,1.705595472,31.4278822
效,-3.32061947,37.90892615
敌,3.377747409,33.65530148
敏,-4.626641295,39.97679462
救,-0.610164077,35.68967243
教,-3.324397281,40.99734191
敞,-9.67925606,42.91610874
敢,-2.175147901,34.99668407
散,-3.372978848,40.31019843
敦,-4.629483275,41.15964397
敬,-4.679895116,39.16430144
数,-0.940193121,35.31911137
敲,-9.094097478,41.49007641
整,-47.58711215,45.65423479
敷,-10.08903977,43.9993774
文,-13.08705228,13.38907157
斋,-85.66991102,-30.53413292
斌,-29.33199836,-39.95011933
斐,-81.65232548,-5.208995356
斑,5.765072648,-51.06987244
斗,-4.412905367,2.469957179
料,8.924978372,30.076236
斜,8.401027689,30.17787407
斤,16.28177108,-14.07993741
斥,16.57215886,-13.98813327
斩,-0.635961857,53.10735674
断,2.696703332,66.29122614
斯,-6.406290436,34.34684452
新,18.6379928,34.24765221
方,-11.32449439,14.26436786
於,-0.058566298,29.90159579
施,-14.29355342,29.88445247
旁,-58.66250309,-25.34935662
旅,-13.94318627,28.77588483
旋,-14.34866941,29.39141477
族,-13.15829367,29.51513082
旗,-65.8904732,-33.2781908
无,12.69182618,6.605790156
既,70.627709,40.04850247
日,50.87265264,-4.74243119
旦,40.33222124,-4.401899573
旧,82.43074561,49.81404245
旨,-63.46191744,-27.09582809
早,50.87264911,-1.004744918
旬,-23.69795003,-72.10964189
旱,-22.58929414,59.53477575
时,40.89691151,68.09018239
旷,37.12430219,72.42167032
旺,24.99750345,48.63821575
昂,70.91106014,-0.477573639
昆,46.40346174,26.41761581
昌,46.70564242,18.1826967
明,76.26027518,47.53530643
昏,-65.43879974,41.64389183
易,71.43335944,-1.103706797
昔,-37.35294931,-39.43010952
星,14.70609939,-8.676785843
映,29.47770253,75.99463454
春,-88.64870241,-0.894681902
昧,28.94044096,69.92460862
昨,39.69424979,71.74249652
昭,78.00807088,49.85127033
是,28.22772161,11.70279359
昼,-36.87772156,47.80713957
显,40.36868881,21.00651919
晃,45.92882429,13.58162009
晋,-20.26405403,72.03474911
晌,42.13125621,79.62428486
晒,69.13764264,69.85363518
晓,20.73766307,81.18883183
晕,-19.21463628,68.76597967
晚,15.19750941,74.52328808
晨,-26.74747294,80.45719777
普,-93.94926694,-4.095718775
景,-23.53817187,74.01664023
晰,38.78031108,90.34739903
晴,-66.57865845,68.28886472
晶,70.89614355,-0.14439519
智,-64.990537,36.34054977
暂,-66.16738826,42.49061307
暇,51.06915847,87.78527549
暑,-27.61366527,80.51903359
暖,26.29068686,87.09275165
暗,21.04446347,91.2706068
暴,-23.67963626,72.53282676
曰,66.58731365,30.48407412
曲,-26.35808396,-21.65397292
更,-68.44884694,23.48864783
曹,-48.35017586,47.30616041
曼,-24.60809685,74.4957113
曾,-83.38820061,50.71049099
替,-65.51782047,41.91323021
最,-23.35471055,72.99031427
月,59.98179529,5.225692958
有,-54.23275016,-23.68427048
朋,66.21995259,38.98902038
服,15.00451797,46.93087463
朗,70.60645794,43.06241036
望,-34.94377461,50.10564928
朝,79.66976436,22.61215878
期,61.13762531,-17.760075
朦,10.48414495,79.89765043
木,-23.42307478,8.359807594
未,-33.37392393,9.168640398
末,-33.38978644,9.186821845
本,-23.37535524,8.438723174
术,-22.41349716,10.01417661
朱,-29.19507652,7.62834079
朴,15.59708656,23.38634711
朵,-59.48842933,-9.728775357
机,25.76957237,-44.4031202
朽,47.64560647,-33.83748538
杀,-22.08116122,19.91577952
杂,-60.50022943,-10.14671665
权,57.15869474,-49.11816426
杆,43.05554885,-32.11674849
杉,10.04198989,24.56559862
李,-31.85204628,4.274815553
杏,-20.53754182,0.915122185
材,13.07425091,30.39292622
村,13.11311482,30.37616506
杖,19.4078306,-34.40711358
杜,37.95815714,-33.25487071
束,-43.4274616,-24.72574132
条,-57.93746489,14.11405995
来,-38.56255313,3.215795783
杨,48.8277196,-41.35887185
杭,28.98192986,-51.19566318
杯,43.06784782,-32.94780741
杰,-14.4277729,14.60103947
松,27.11823209,-42.36290193
板,53.10268962,-50.9505233
极,52.7982563,-49.20832113
构,27.01522488,-55.22998423
枉,40.60303705,-34.37221078
析,26.03128248,-44.57567101
枕,29.99336924,-50.9502346
林,-1.505978218,1.475047225
枚,19.3206146,-34.44490498
果,41.72878935,13.49423392
枝,23.42963165,-49.74505784
枢,52.16415643,-57.56263867
枪,29.35939507,-58.7604342
枫,51.61072522,-60.41847405
枯,28.56744878,-42.71878948
架,-59.18909,15.82144127
柄,45.66805132,-57.28036171
柏,76.54078909,-46.79943916
某,-60.66478785,20.16709665
染,-58.14583203,14.78527488
柔,-57.2017681,20.87426658
柜,61.92883939,-63.60341165
查,-86.52235063,-7.363303255
柯,51.59570754,-59.48391173
柱,38.1313507,-34.62184819
柳,46.30202771,-55.24363084
柴,-59.1715439,14.2737689
标,42.96994036,-34.99330308
栋,7.755387781,-77.20980719
栏,20.81938572,-40.51122473
树,-62.02287804,-54.87040245
栗,55.29200867,34.47930935
校,11.32275085,-77.27909417
株,25.78046956,-24.54388513
样,32.994509,-24.2783758
核,11.22903523,-77.19791595
根,57.06377328,-54.06960551
格,26.93236142,-40.52219561
桂,38.21248891,-32.78593658
桃,29.81347121,-66.75022962
框,53.36444502,-57.63669097
案,-59.95854933,20.5766725
桌,-61.95578436,56.45010326
桐,46.04696105,-56.76686913
桑,-25.03270902,58.7989547
档,55.5181327,-69.0476398
桥,24.18994664,-41.5815408
桩,30.78919096,-51.4703631
桶,44.21280103,-38.5838418
梁,-58.09909812,20.4725985
梅,-32.43938753,-69.50377132
梦,-35.73342973,-9.747003004
梨,-56.27987782,21.01375412
梯,41.65654602,-45.17599562
械,31.9642222,-69.59721037
梳,10.6447833,-76.28789281
检,24.23079355,-63.21173848
棉,-59.28538189,-55.14131503
棋,12.10289063,-78.34629617
棍,51.40497002,-56.92888289
棒,-54.45644233,-59.85894114
棚,34.16115946,-73.70219053
森,-65.95832175,-8.224436626
棵,42.29898154,-46.05910177
椅,-62.28366012,-54.40308773
植,15.66353526,-79.57401329
楚,-57.37955117,-4.178295395
楼,19.47984479,-62.47681489
概,36.85259699,-77.48663894
榜,-36.14982034,-68.33541345
模,-59.38686852,-58.17120129
横,15.51125081,-79.55372573
橡,-46.98561851,-53.82177524
欠,-12.95326844,8.935511751
次,-8.20408051,18.33101147
欢,-9.108342492,30.16084525
欣,-10.35799643,31.38852025
欧,22.24729232,69.53189355
欲,-4.9408475,31.67211994
欺,-5.499619112,34.41152341
款,-5.99393269,42.12507769
歇,-14.15016564,47.10341817
歉,-8.954014102,36.57547719
歌,-14.18425246,47.18363805
止,11.01135379,-14.07725081
正,22.60083314,-2.45807894
此,9.061739845,9.290891356
步,-18.76650246,11.79965244
武,-40.8028904,33.6886873
歧,2.28885838,42.48813916
歪,31.0737903,17.27933613
歹,51.02353481,6.052912838
死,34.22875473,2.380870178
殊,30.26060456,41.86353665
残,2.231322314,14.61654096
殖,-45.58202837,37.03154648
段,13.77988051,41.40441201
殷,12.6138547,40.36248772
殿,12.41720717,39.27816334
毁,11.22841563,37.397247
毅,-2.042871161,41.53163079
母,50.00818236,-8.378641648
每,-71.23041149,-14.89645033
毒,-71.30326655,52.07251051
比,13.60701429,-14.63813345
毕,-31.19112113,14.69092199
毙,-82.12324267,-32.60728136
毛,3.423582524,-6.808875467
毫,-44.88338577,64.05556741
毯,28.61326413,-35.72797636
氏,14.90030908,-14.37954221
民,23.01668641,13.94592754
氓,51.24597568,60.26345871
气,-56.06741247,-32.61496441
氛,-62.49956759,55.73203999
水,-23.34243679,11.61655465
永,-23.73445437,11.24339544
汁,-1.214402587,-26.94451586
求,-24.09855132,7.86543776
汇,43.26936022,-22.16371683
汉,-11.8764863,-35.80973263
汗,-4.47505922,-28.42386243
汝,-12.59347349,-37.38961782
江,44.6048688,-23.10140538
池,5.95823748,-24.63344416
污,58.80166266,3.5384326
汤,51.41499966,-39.40823546
汪,44.90693955,-23.0278194
汹,-22.97672328,-25.63573209
汽,-56.23010736,-33.45889562
沃,-5.243170692,-28.64212732
沈,-9.187929158,-31.69808275
沉,37.43516552,-18.39008853
沐,-8.301650664,-25.72925638
沙,-10.00984537,-29.40238529
沟,30.22005051,-11.8726756
没,-8.282016593,-37.10986024
沦,-19.72720799,-33.28066722
沪,-21.43983855,-31.2236566
沫,-8.243774246,-28.09139098
河,57.02716607,-9.976077543
沸,-25.67616356,-65.02067253
油,-26.38816985,-23.07507904
治,-22.69508556,-37.35427875
沾,-27.26033692,-23.33899212
沿,-32.04090101,-27.07220034
泄,-18.700601,-32.95948078
泉,-84.63114413,-20.58125534
泊,-27.21146157,-23.29550026
法,-6.91899327,-31.96315739
泛,19.76082688,-9.001662128
泡,-27.30911045,-31.29353915
波,-66.56365615,-35.79415533
泣,9.411908645,-42.01450486
泥,58.00274237,-4.570629261
注,3.508140918,-38.86506195
泪,-19.1759962,-25.5683536
泰,-73.61264406,15.69337226
泳,-10.56845499,-24.98678545
泻,53.47427041,-17.23861353
泼,-12.6430971,-37.55092896
泽,54.84093971,-19.42094738
洁,-22.44435487,-39.178896
洋,-7.800169457,-25.19468782
洒,-19.33178864,-26.27906534
洗,-6.735646459,-32.54161952
洛,-17.96145065,-36.66656659
洞,79.93197499,-3.898029307
津,-90.20530316,-30.1101764
洪,-0.169317775,-58.08003124
洲,3.949766474,-22.47040688
活,-23.06155558,-35.84044755
派,-21.40629623,-31.20022969
流,-66.03299467,-37.83165123
浅,-11.55730231,-33.28936108
浆,-56.03286599,13.22226598
浇,-21.31282527,-83.18156481
测,62.31369569,51.01822322
济,-69.04494676,-36.9471788
浑,53.17546067,-16.89605119
浓,-9.957838341,-31.02549895
浙,-20.81613877,-35.26606602
浦,-30.46699906,-33.48615502
浩,-20.85754241,-38.5768576
浪,-63.50291714,-36.88238685
浮,-3.662649783,-22.48077192
浴,-21.61080033,-36.40679636
海,-56.40510496,-39.08095812
浸,-19.58805832,-14.56254115
涂,-10.43515173,-26.49694978
消,-30.82884691,-34.4335855
涉,-11.49095102,-29.95462005
涌,67.62757561,-21.61368872
涛,-86.17404123,-22.47224179
润,-24.37665732,-27.06101645
涨,-12.44362991,-24.7070603
涯,42.32394662,-16.81546767
液,-64.98413854,-36.87962145
涵,79.70624477,-4.153838772
淀,-27.42056382,-31.78742058
淋,-7.855039154,-5.664850449
淌,-32.47987008,-33.40839318
淑,-13.87935485,-28.29984927
淘,-32.86551297,-33.34948322
淡,-12.01657785,-33.41525667
淫,-4.236234328,-22.60508929
淮,4.844273374,-87.40550966
深,52.57326103,-16.15186685
淳,-68.28571071,-39.12192649
混,73.02457109,-10.62448223
淹,-24.66422538,-41.46176414
添,59.01622132,-7.325288554
清,-71.00560859,61.55025726
渊,-23.29091359,-25.73228456
渐,-14.8769643,-30.37719156
渔,-61.44976781,-37.55000309
渠,-56.09837643,22.71353242
渡,-64.69236543,-35.8477601
温,72.26778878,-10.11394864
港,-27.85147359,-32.96216091
渴,47.62113,-14.28679025
游,-14.95574357,26.6582403
渺,-13.4616374,-25.40382838
湖,81.79378625,-0.709760324
湘,3.716949653,-22.47465255
湾,-71.99789626,48.48228409
湿,72.5216787,-9.879602906
溃,-71.95164536,61.9919906
源,52.24006168,-15.1098411
溜,-17.91869303,-29.46174572
溢,69.96373685,-9.92033881
溪,-13.09732519,-34.76186361
溶,-17.61264531,-36.78763768
滋,-31.71739436,-24.90130579
滑,46.9727072,-13.06582833
滔,-19.95379962,-28.04619475
滚,-15.51873604,-34.42015273
滞,-23.73957683,-41.21917968
满,-62.07729545,-33.13807655
滥,70.55507712,-9.996027763
滨,-70.32870134,-35.55068625
滩,-13.01915013,-23.19043794
滴,-62.05357152,-33.1554327
漂,49.50365471,-14.8712245
漆,-67.60207606,-37.77572552
漏,47.50969017,-14.63695851
演,-70.12995581,-32.87042377
漠,-70.32480641,-33.47881765
漫,-20.39699657,-17.7688111
潇,-24.66173458,-28.24421409
潘,-24.77329483,-36.36841585
潜,-25.3249422,-37.02218525
潭,-31.81887387,68.21317815
潮,81.85721029,-0.672465737
澄,-8.307189154,-36.64959139
澳,-13.5664435,-32.90762085
激,-18.23917529,-52.5301115
瀑,-24.09206009,80.95100865
灌,-71.21644755,60.46200678
火,-7.732550562,9.61025827
灭,48.12013101,5.047052052
灯,30.92340387,-20.62200438
灰,-25.24382815,-6.342411688
灵,44.72228378,14.02230752
灶,36.66006868,-32.47224003
灾,-29.06022811,-2.054545016
灿,88.65140121,-0.898658641
炉,19.23675972,-38.67100482
炎,-13.88910504,5.140912869
炒,21.74884891,-28.40995172
炭,-3.665429254,20.67855012
炮,23.04226713,-55.97114571
炸,22.33250173,-25.72385391
点,-32.82603238,-19.19801075
炼,-34.95487093,-64.3545769
烁,29.11228246,-22.09169089
烂,20.12040306,-39.72016942
烈,42.09509347,36.97867247
烛,21.03829006,-28.45440344
烟,88.29976788,-4.42886876
烤,-35.56940726,-66.17851569
烦,81.75560231,-18.84515813
烧,-21.29319138,-83.55364551
烫,47.32282934,7.845969701
热,-2.235833447,26.22207817
焉,-56.62074181,24.61380179
焚,-36.7136172,-8.498520959
焦,0.458922433,-13.46061875
焰,-33.39676189,-42.62807091
然,-25.43970045,35.25258914
煌,-66.40855357,-59.36751066
煎,-27.70784,40.49680221
煞,-25.34391932,35.25527853
煤,-46.17309808,14.46246253
照,38.27582322,65.3766868
煮,-79.83030474,16.78691602
熄,-65.98002077,-59.15083304
熊,-24.06951536,44.52017569
熔,-33.82235738,-42.82419181
熙,48.96871447,39.86887886
熟,-3.247522141,30.36575877
熬,-26.81248523,36.17301937
燃,-31.12806526,-40.66690301
燕,-76.7115953,-16.12921031
燥,0.488181986,-13.48185704
爆,-24.12896714,80.93779443
爪,-2.330004542,-7.079193674
爬,60.08079077,52.78331146
爱,-47.04696191,30.94719912
爵,44.36358452,22.8719754
父,-12.26610649,4.910758517
爷,-17.93186263,22.98028277
爸,15.99535176,-2.510558796
爹,-23.09641432,45.41273327
爽,-76.38165415,-7.95386627
片,-11.44440581,-3.029264474
版,13.18036101,46.53834702
牌,-0.136553418,79.19486454
牙,41.30775707,0.433958745
牛,-20.83713492,8.714137395
牢,-34.30986984,5.456675673
牧,4.558566465,37.66071184
物,29.52579417,-8.552986538
牲,36.39144117,-35.4271683
牵,-72.92920748,14.42820565
特,1.038131133,47.58296085
牺,79.00414978,-36.43219727
犯,55.16497736,-5.101997581
状,8.58324901,20.58226962
犹,-8.244505775,-56.45540816
狂,42.10975483,-17.04856343
狄,6.977130753,20.23628117
狐,8.292612326,24.77127103
狗,28.13080916,-8.362178327
狠,76.25456045,-24.95397066
独,18.05981295,-26.79009361
狭,6.539243418,21.41067134
狮,80.8056044,-33.77415794
狱,11.82155707,-19.76995956
狼,4.992796503,25.86961787
猎,-30.74907405,-51.59364325
猛,33.84917353,-92.30407553
猜,-66.58987555,68.18624657
猪,-30.51323796,-51.65057414
猫,-2.192437592,62.80096239
献,-9.834183719,67.59105377
猴,45.44180829,-75.39504558
玄,-5.707851944,17.8971194
率,-60.57290051,-14.17653438
玉,32.25920385,18.0538656
王,31.66710076,17.47308496
玛,33.84989622,-4.354975037
玩,38.42627002,0.926667853
玫,15.84053686,-34.93939949
环,50.778425,-25.36539291
现,60.81447429,-46.14092463
玲,-44.36377084,-35.60938402
玻,18.27505666,-72.27838492
珊,33.06640956,-75.44424641
珍,-2.15377453,-39.90438157
珠,24.70003208,-24.54490738
班,5.529403907,-51.12832197
球,23.670868,-24.51724239
理,60.97778787,-33.38280025
琛,50.93509956,-23.00097731
琢,50.94265535,-23.40712879
琳,-9.200841081,-7.065750162
琴,-6.904465756,26.46411514
琼,-52.16370509,-39.10564437
瑞,5.425920194,-57.66302514
瑟,48.23811608,32.09333612
瑰,-51.50762468,-39.04691106
璃,-87.05096807,-26.43725255
瓜,-2.100800484,-7.005817744
瓦,36.06244801,-17.63140782
瓶,57.48672309,-6.355315303
瓷,-46.97382256,29.57342851
甘,-19.60249595,23.59476387
甚,-87.26183223,-2.13880575
甜,4.430884181,33.92412534
生,8.276786991,-13.19766539
用,59.5204618,8.102458484
甩,45.01030755,-3.854256759
甫,-54.74620922,-27.41842171
田,65.92848107,31.05683818
由,-18.25504898,16.4973106
甲,58.86656378,9.07072497
申,-30.41433662,11.03034195
电,-30.4807212,11.60459349
男,53.15490723,32.05077504
甸,-23.61631108,-72.12677202
画,84.26224012,44.18651776
畅,48.28251501,-42.92729566
界,51.0119319,30.07670914
畏,44.77161913,16.10654182
畔,24.58059681,-19.87016187
留,-20.19782526,59.52913514
畜,-91.89858201,-10.79414761
略,4.125399375,67.45381707
番,-82.20043223,40.30224483
疆,-39.92752758,74.5565061
疏,6.804224974,85.07310748
疑,52.68715215,39.96043141
疗,-28.81418766,-60.93835477
疫,-80.11102119,-8.507626077
疯,-76.57116946,-19.49714948
疲,-63.26929817,-41.23284639
疼,-28.40671149,-61.39549931
疾,-80.59648612,-7.966995977
病,-58.55491774,-30.92390936
症,-62.9800716,-42.14960097
痒,-64.83519956,-5.509768867
痕,-86.1724927,-2.247008181
痛,-87.11141067,-32.26782061
痴,-26.91939568,-63.37777863
瘦,-53.5073488,-52.61645382
癌,-52.78324785,-53.91427887
登,18.24873652,-4.667667476
白,-16.65837603,17.28941661
百,63.38559171,1.719055566
的,74.76581302,10.65164541
皆,-38.37799433,-39.89670503
皇,-89.02435171,-7.011381647
皮,-24.83389908,-6.948148895
皱,-10.14583944,35.41232023
盆,-6.758700764,-14.5405754
盈,-4.497176182,-14.937591
益,-7.212871439,-12.79229372
盐,-9.497769453,-13.89901743
监,-10.98907856,-13.42743082
盒,-6.049528533,-15.16420953
盖,-12.49727648,-10.44651735
盗,-8.081426272,-15.0256326
盘,0.21924844,-50.94342833
盛,-11.83917157,-12.70338178
盟,-4.156053353,-14.96479726
目,62.42442393,1.479259666
盯,25.60278743,49.45879963
盲,-91.09926181,-9.400686337
直,-96.49429605,-5.909908276
相,68.39792511,-51.76707549
盼,38.52823722,68.01527042
盾,-68.93066119,31.38203345
省,-93.40910949,-3.394631492
眉,46.81259036,20.42801965
看,-68.41792529,56.57359579
真,-68.00146739,54.99915465
眠,51.23551358,60.41765758
眨,18.55176273,64.79952082
眼,53.40454269,62.87003845
着,-18.97526365,43.70361268
睁,26.03465017,80.95147099
睛,-66.28758822,72.91737389
睡,31.31828827,99.01765236
督,-47.98970466,47.06233209
睹,21.05861249,91.36182994
瞅,41.09285534,89.32718032
瞎,22.27599752,88.14123669
瞒,45.70733945,84.91616157
瞧,28.61238169,85.48727423
瞪,28.6875581,84.83898311
瞬,25.68915818,85.24943623
矛,38.05800963,6.081213026
矣,-51.16449399,5.207076735
知,69.73148246,17.06859587
矩,58.80126209,44.43707722
短,58.79127412,44.56456568
矮,19.20087576,-29.38869912
石,57.72418565,32.16107228
矿,-11.78421009,33.69284954
码,33.60251732,-3.976168671
砍,-10.78605964,32.53101944
研,49.10171964,-6.739506201
砖,-19.32920167,-46.82531936
砰,81.69262778,-14.41381594
破,-10.97477765,33.91817061
