character,x,y
寨, 1.72937758579, 7.165089963
寸, 2.83608870984, 6.36303201224
对, 0.765045744048, 7.7053483573
寺, 2.69390792505, 6.52724079317
寻, 2.26373324063, 6.63116078987
导, 1.90048215748, 6.11736764418
寿, 2.53851063749, 6.54687608617
封, 0.821926478389, 7.6350803842
射, 1.37086556894, 7.24915730179
将, 0.948238862438, 7.0235946367
尊, 0.794653790192, 6.73562718162
小, 1.60384274121, 5.53332460909
少, 1.82273301826, 5.76293575972
尔, 1.94379358396, 5.52491757336
尖, 1.62732828459, 6.05824102887
尘, 2.09529750054, 5.93967296327
尚, 1.61907686053, 7.20268585052
尝, 2.0112952521, 6.24377110255
尤, 2.65348976273, 6.12595358128
就, 2.50951919689, 7.10890744011
尸, 1.97866850213, 8.19541232334
尹, 0.999558818839, 7.25240732936
尺, 1.97472797619, 8.23316942067
尼, 2.35737591199, 6.60548451529
尽, 0.465361125464, 7.54068844814
尾, 1.5834296199, 5.96742676022
尿, 1.44316074725, 6.9660611901
局, 1.07450010818, 6.63715508508
屁, 0.627453866757, 6.68280836356
层, 1.20318521291, 6.19006510894
居, 0.981740241622, 6.27861137554
屈, 0.945787089534, 6.79597348458
届, 0.965657977013, 6.31481166922
屋, 1.36788567752, 6.26144718255
屏, 1.18579104923, 6.16301784521
屑, 0.466616982374, 6.742203455
展, 1.43165795156, 6.19798641399
属, 1.35608848816, 6.19589120425
屠, 1.83259063406, 6.39790821387
履, 1.30820604458, 6.1006089161
屯, 1.17618011164, 5.87807656348
山, 1.13238540929, 5.98366390325
岁, 0.787678223829, 5.72155831116
岂, 0.995953067738, 6.80791572902
岗, 1.4468545128, 6.97773982902
岛, 2.08876584218, 7.26498102566
岩, 1.15167841511, 6.56400845681
岭, 2.30747585355, 7.73652133223
岳, 0.563492752205, 7.69310326885
岸, 1.27221734984, 6.72551865126
峡, 1.80101978659, 5.82296305536
峰, 0.485224676761, 6.31675997857
峻, 2.33728848476, 6.20457506779
崇, 1.67939749879, 5.49688137851
崔, 1.9572052796, 5.89040927795
崖, 1.36120228165, 5.82735413597
崭, 2.25379525711, 9.04991647834
嵌, 1.54700819191, 6.89419511988
嵩, 1.39874359261, 6.33257290892
川, 1.91532737522, 6.92291341784
州, 3.23632351592, 6.006757281
巡, 1.63358133796, 11.1303973379
工, 1.79071981969, 4.75285423959
左, 1.86153977394, 7.45168658154
巧, 3.15707276434, 10.0803239112
巨, 1.83458677151, 8.75123949304
巩, 2.70765650618, 6.34896137191
差, 2.10608734992, 7.26503391312
己, 0.679635754546, 6.69511728686
已, 1.07744531489, 6.36112956552
巴, -8.43143685601, 5.77720085907
巷, 1.13693537844, 7.3367455641
巾, -13560.3782435, 24576.8798986
币, 1.05344139522, 5.26580357967
市, 1.24844696752, 6.37948750449
布, 3.99343137318, 4.29455648458
帅, 0.780600292522, 6.97275234207
师, 1.17528621378, 7.56550726578
希, 1.76085120378, 6.20557205066
帐, 5.1495051984, 6.67949546398
帕, 2.93823677425, 6.50989239599
帘, 1.05526959779, 6.51731639494
帜, 2.86308659589, 6.77066782758
帝, 1.80293022603, 6.25009183196
带, 2.32378994252, 6.00117056548
席, 2.32395569855, 6.43998610736
帮, -0.294704258672, 7.4221275064
常, 2.15599635103, 6.68748755496
帽, 4.53766163366, 8.19288447313
幅, 21.2349663397, 4.23875963894
幕, 1.18262208748, 6.56522719844
幢, 2.51488825911, 8.11629805268
干, 2708.24517975, -9145.25688815
平, 2.23209241956, 5.97984413549
年, 1.95447298721, 5.70424376601
并, 0.975886505055, 7.02055428308
幸, 1.40738841663, 4.91767260259
幻, 2.710844913, 7.10995603377
幼, 1.21743958602, 7.3111770791
幽, 2.17496669841, 6.4019221936
广, 1.77148936344, 6.78239514666
庄, 0.953417265187, 6.76134910647
庆, 1.36754840488, 5.88306554231
床, 12741.5433116, -12896.4099955
序, 1.22050691922, 6.50507141958
庐, 1.1690244821, 5.96105629248
库, 1.12395602542, 6.24834178838
应, 1.12659593796, 5.76204378647
底, 0.701599344514, 6.27588478004
店, 1.64109239241, 5.90499244296
庙, 0.818743855346, 6.51716394323
府, 1.02656487501, 6.60902431312
庞, 1.29555482642, 7.25884830912
废, 1.0688174511, 6.76782254262
度, 2.85630874124, 6.14017623928
座, 3.87674734955, 8.33370712269
庭, 2.26830613046, 5.69243399673
康, 1.23976247457, 5.81360964488
庸, 4.29033812802, -102.297853461
廉, 1.38041394332, 7.28200007897
廊, 0.647224936057, 7.07300250541
延, 1.65935783661, 7.91545559757
廷, 1.36344266561, 7.60538727194
建, 0.294446298794, 7.41390836478
廿, 2.74291907352, 6.94168862472
开, 2.32196258531, 6.005329738
异, 1.03330118554, 6.23319994829
弃, 0.682964883006, 7.14764886706
弄, 1.26081425625, 6.39509925161
弊, 0.728099454297, 6.68937309007
式, -3.39900079643, 16.7555240412
弓, -3.72076331413, 6.55429361904
引, 0.263107123827, -13.0372206192
弗, -3828.13141856, 971.664719132
弟, 1.02171910846, 5.93531078908
张, 0.337316581908, 4.02383016207
弥, -1.56096204766, 7.22821722501
弦, 1.03194955543, 6.71369173062
弯, 1.50603214346, 7.2126365976
弱, 2.67939111377, 7.24645997648
弹, 1.17403902465, 7.1477116089
强, 1.5105527722, 7.59687953886
归, 1.46542932534, 6.01910382322
当, 1.09358169695, 6.5611448203
录, 2.11389134302, 6.05946454164
形, 1.73667262917, 8.01952813844
彦, 16.9811932558, 13.3602650185
彩, 0.706648951082, 6.27571776666
彪, 0.882639134061, 6.84894342013
彬, 48.6700317066, -66.4435075256
彭, 1.64546099127, 6.39090052437
彰, 1.45148297108, 5.99801698455
影, 1.32826020333, 5.81988962859
役, 2.14887966923, 8.06796663884
彻, 1.35922243248, 7.34614326472
彼, 1.53602247147, 8.44883591222
往, 0.602286342141, 8.27482603281
征, 1.13550420991, 7.61496115426
径, 1.4243267468, 8.15052846344
待, 0.717526780524, 8.12228195553
很, 1.46689913401, 7.64416526611
律, -2.67544191106, 3.44339465865
後, 2.80259798776, 6.74930908091
徐, 1.14679349061, 7.37014929248
徒, 1.45062960988, 7.59899076551
得, 2.2034507829, 8.00198376328
御, 2.20791673534, 6.09869609478
循, 1.32653479593, 6.41367619757
微, 1.12751057638, 5.64431593356
德, 0.948009859436, 5.74230570424
徽, 1.57833695388, 7.18583035632
心, 1.10580694968, 6.08602899799
必, 1.08971143913, 6.15758193527
忆, 2.2572022085, 7.93818080035
忌, 0.929975641433, 6.14915744902
忍, -124.884319856, 19.7224514669
志, 0.802272273659, 5.68891226039
忘, 1.94642378616, 6.73590392634
忙, 2.40835553343, 7.5833313901
忠, 1.26292355999, 5.8390936463
忧, 2.43645356486, 7.66859647391
快, 2.48496590051, 7.47101275665
念, 1.34317265223, 6.27690910814
忽, 0.951375886842, 6.05228436578
怀, 9.03641190521, 1.88328689707
态, 0.493360748906, 3.10696572736
怎, 0.562681892606, 6.44061596593
怒, 1.15543720189, 5.21210442937
怔, -1.76810444182, 54.5059361306
怕, 6.61884390499, 5.38911351447
怖, 1.61647056459, 8.312336631
怜, 2.41639975154, 7.81007230761
思, 0.970243079336, 6.06955657134
急, 0.786181227853, 6.02011929351
性, 1.2294750952, 8.32607054277
怨, 1.90072878764, 5.32106327948
怪, 2.27586854675, 8.00891586907
怯, 2.25167216046, 7.42260146208
总, -1.40581626865, 2.30206684732
恋, 0.403070286727, 6.77509566852
恍, 5.26448040474, 6.51077330839
恐, 2.28450944966, 6.04493851265
恒, 5.5655140194, 32.3296808251
恢, 2.98164282721, 6.79304940503
恨, 1.79401446197, 8.19060857372
恩, 0.947492824234, 6.12329470832
恭, 6.70660091158, 147.022565311
息, 0.784475708246, 5.90346818247
恰, 2.27240288765, 7.39658062918
恳, 2.09839978718, 7.0009953823
恶, 0.498181847655, 7.33197618928
恼, 2.3199783896, 7.384760627
悄, -9.07548618325, 16.0688838099
悉, 1.11291719246, 5.8022822982
悔, 1.11873237899, 8.18980332223
悟, 3.0212896298, 6.89848625636
悠, 0.552406033844, 6.49723636521
患, 1.23074293263, 6.44641637382
悦, 3.05859400732, 6.6593922846
您, 0.936161611259, 7.36862792833
悬, 1.97224431408, 6.67297709051
悲, -2.51691292032, 11.7917907587
悼, 1.19869072991, 8.23352064244
情, 1.00402304174, 8.22669180251
惊, 1.78073932687, 11.9367994997
惑, 6.50623039332, -1.14511004054
惜, 2.28855160314, 8.12229472965
惟, 2.83378967245, 7.157257685
惠, 1.72647982497, 7.14405319829
惧, -203.386386532, 25.3152361723
惨, 2.70494008033, 7.34420266574
惩, 1.03431764724, 7.29364816876
惯, 1.37358795908, 8.37663744525
想, 2.29334098179, 6.19873171442
惶, 1.47780158508, 8.63131394544
惹, 0.726333097647, 6.09094251352
愁, 23.126225163, -71.7719870736
愈, 0.417760322425, 7.02230927761
愉, 2.83429635497, 6.49555851373
意, 0.854376447285, 7.83802579007
愚, -19.911709244, -108.620909952
感, 0.813176832573, 5.93404688406
愣, 854.793500044, 157.423094025
愤, 1.27999132792, 7.87622987203
愧, 1.29077820227, 8.04596771649
愿, 0.978851156007, 5.94116670101
慈, 1.2919996025, 6.30634831432
慌, 2.37138434854, 7.79556776686
慎, -5.53388421483, 15.0247381229
慕, 2.09728020893, 7.76621674822
慢, 18.1843121196, -3.73083039274
慧, 3.14226859828, 7.62792828641
慨, 1.97430318161, 6.4143483718
慰, 1.25842649045, 5.72286085232
慷, 0.873185181361, 7.74312617167
憋, -17.5300777138, 23.1903473646
憾, 2.62380631034, 6.48203748382
懂, 6.44567288497, 3.68535393898
懒, 1.23898682075, 6.8541379694
戈, 24.1499924972, 8.13417149793
戏, 0.387901500249, 7.08260723758
成, -5.28757206234, 11.6462705411
我, -8.86397625648, -1.25849263128
戒, 1.08374367634, 7.54866578781
或, 1.18206826813, 7.27198130044
战, 1.39457727864, 7.67564726235
戚, 2.74029462998, 6.07484053051
截, 1.75959780864, 5.47901605195
戴, 2.08283801864, 5.85909909682
户, 1.11309948154, 6.1553466162
房, 1.2744217777, 6.44596908666
所, 1.70992727149, 5.93750230367
扁, 0.923859510514, 5.61310532002
扇, 2.19189996762, 3.69387590261
手, 1.91701849177, 6.13977109252
才, 1.39463133751, 7.43487409764
扎, 2.77582229476, 6.78289475972
扑, 1.56084104463, 8.06851742071
扒, 3.01529587678, 6.90293733661
打, 2.89860004725, 6.64704775159
扔, 2.90115724109, 6.87326539901
托, 1.32127662551, 8.00123843235
扛, 1.18828157483, 9.49825324575
扣, 2.66266644705, 6.59201554065
执, 0.870034045254, 7.88094327745
扩, 1.70279212607, 7.9555217098
扫, 3.19499326777, 6.79960367748
扬, 180.294671029, -19.7016275959
扭, 1.87926110013, 6.8672043385
扮, 1.96659271794, 6.96800253075
扯, 2.89701052208, 7.25706253371
扰, 2.41467292964, 6.67846381816
扶, 1.3601279083, 8.3438226829
批, 2.8843990704, 7.2138830939
找, 6.43592342685, 4.12751869564
承, 1.88516271221, 6.33349545059
技, -4.50299499733, 12.0753093753
抄, 1.12773925413, 7.60014473539
把, 1.62533605218, 7.8605402808
抑, 1.74443668725, 8.07298709602
抒, 1.47162442746, 8.08255825708
抓, 65.2820789236, 18.0463824601
投, 2.16911381523, 8.04871773494
抖, -163.979463554, 3.37063247512
抗, 2.94309573021, 6.64040122907
折, 2.91024918934, 7.19994963162
抚, 1.50136983082, 8.05833951298
抛, 2.81913070952, 6.43748548879
抢, 1.34910671568, 8.01131366626
护, 1.75987774798, 7.67367391393
报, 2.17283848551, 7.94361382265
披, 1.14343712402, 7.67920112309
抬, 2.2351422058, 7.35660348026
抱, 2.10379908931, 7.81903235443
抵, 2.86872797949, 7.19299887177
抹, 1.12382637066, 7.96949472077
押, 1.32894708332, 7.77581616392
抽, 1.57607405216, 8.15815779238
拂, 2.39764886501, 6.06383896666
担, 1.43920525873, 7.98540243918
拆, 2.87781620285, 7.23469201813
拉, 2.03755058225, 6.93533875556
拍, 2.64226933301, 7.29192579587
拐, 2.09626268243, 8.06396189104
拒, 1.49163442084, 8.28074901146
拓, 1.88796448773, 6.88627085107
拔, 2.48480361269, 7.43232615885
拖, 1.33054455802, 8.01149493321
拘, 2.7906308684, 7.12487127589
拚, 2.70907191032, 6.74556543842
招, 2.27582021196, 7.3713793209
拜, 2.83889795501, 6.62554581616
拟, 2.80595845063, 7.16505768883
拢, 2.18099197205, 7.6072868067
拣, 1.15072670378, 7.82414338896
拥, 1.36431702834, 7.77694877675
拦, 2.56238693177, 6.99872069808
拨, 2.40113191709, 7.64631439529
择, 1.37684958349, 8.23313490972
括, 0.794555438879, 7.96494521363
拱, 2.70670272808, 6.63654764568
拳, 1.8306157971, 7.12713026534
拼, 2.72865729492, 6.73365945161
拾, 2.26269002371, 7.35889701943
拿, 2.24796332284, 7.05158643251
持, 0.937849735446, 8.20683675724
挂, 1.17142921954, 8.04301493882
指, 0.802027431293, 7.94458004252
按, 2.40359499522, 6.71698097095
挑, 2.71281657837, 6.23701252055
挖, 2.41796887071, 7.69312923137
挡, 0.663865582002, 7.9872035294
挣, 1.30663376222, 8.05405983702
挤, 2.74757287798, 6.73635465879
挥, 1.21179646249, 7.97733764745
挨, 1.01488738347, 8.42114903514
挪, 2.69563709516, 6.19477097579
挫, 1.48096957741, 8.06289866297
振, 2.65334672567, 6.68528070592
挺, 2.7661724736, 6.40939080774
挽, 1.68157620421, 8.30509940585
捂, 2.27446040229, 7.53201280129
捉, 1.48714194298, 7.83577743683
捏, 1.41751749901, 7.93122141494
捐, 1.794968094, 8.37751546919
捕, 1.15168404969, 7.89885376584
捞, 0.94678180105, 8.25588993702
损, 1.52359851564, 7.81397883102
捡, 1.01379017065, 7.79109630998
换, 1.12798746645, 7.79978203578
捣, 2.07967353175, 8.05094477141
捧, 2.18593181178, 7.59788355534
据, 1.29385286153, 8.49686661856
捷, 0.979458994412, 7.50867828984
掀, 2.57330167975, 6.0486321374
授, 2.11693153279, 8.12469393009
掉, 1.20366659638, 8.03761370706
掌, 2.27304586477, 7.06848622102
掏, 2.43120157664, 6.7426109661
排, 2.62803397805, 6.17849732612
掘, 2.40343189977, 5.77168941936
掠, 1.17636122632, 7.88770773463
探, 2.57262315606, 8.01324438822
接, 2.54682314537, 6.66790598603
控, 2.44269806705, 7.71821720883
推, 2.83048272279, 7.16333939384
掩, 1.03532919622, 8.1018717172
措, 2.29377301911, 8.12640075923
掷, 2.58279942422, 6.23477160576
揉, 1.00477038434, 8.4270406072
描, 1.15675926592, 8.25887784627
提, 1.97578065342, 8.03017456888
插, 1.5390715052, 8.16496172203
握, 2.16030727632, 8.20272846684
揭, 2.27242183518, 7.95418632956
援, 2.38858268713, 7.62432702988
搁, 2.66286692726, 6.35641767289
搂, 2.25367825718, 7.6088510277
搅, 1.34061172877, 7.70998768154
搏, 0.990976982706, 7.74180840572
搜, 1.16786743147, 7.99121791067
搞, 2.3378278394, 7.78439787339
搬, 1.82090791646, 5.6608883537
搭, 2.44173024297, 6.92982179259
携, 2.63877997702, 6.92138770338
摄, 2.52939067512, 6.62826421701
摆, 1.2725495695, 8.47752566013
摇, 1.19715624234, 8.08391665029
摊, 2.28451674868, 6.88430281857
摔, 0.995677056099, 8.12279018858
摘, 1.18233624842, 5.73808489979
摧, 1.80218841202, 8.25230909955
摩, 1.91098641072, 7.11580751196
摸, 2.42126709699, 6.94655364894
撑, 2.31666676985, 7.13735669197
撒, 2.46852774725, 6.35251930797
撕, 2.56428642884, 6.0473255329
撞, 1.36909947613, 8.01170196598
撤, 1.2682041525, 5.9354766511
播, 1.21668103184, 7.60312699231
撰, 2.2319802603, 5.89572293924
撼, 1.68556676417, 6.14316853106
操, 2.62811603709, 7.82930513253
擒, 2.69877211858, 6.80497048136
擦, 1.83645858783, 7.22884413517
攀, 1.83131792938, 6.56240111371
支, 1.92806895522, 5.87522203044
收, 0.791272025458, 6.13940085444
改, 0.903347140743, 5.91212297489
攻, 2.54395413557, 6.90593000475
放, 1.42471517156, 6.98652924748
政, 0.630218391277, 6.80820548919
故, 1.62563808795, 7.76153122268
效, 1.04550661368, 7.40069648885
敌, 1.61110351652, 7.77533813081
敏, 0.948833876581, 7.19357053026
救, 1.19544336256, 7.16685095357
教, 0.389387302408, 7.42368812796
敞, 1.43644196017, 7.05389664463
敢, 1.19513227933, 7.44467890258
散, 1.22694271553, 7.48824501202
敦, 0.0412147913628, 7.12068757634
敬, 1.19862994207, 7.49148225482
数, -2.95760857205, 13.0273933314
敲, 914.086407232, 495.781768879
整, 4.95400363302, 0.0359371144605
敷, 1.48702019188, 7.01185924959
文, 2.24763107273, 6.74432875428
斋, -39.0075620136, 128.883514153
斌, 3.00207651244, 6.56107252666
斐, 1.04263975277, 7.08248572122
斑, 2.06461058651, 6.91997714531
斗, 2.62350354994, 6.21280406086
料, 1.37380574186, 7.59103302337
斜, 0.940439721542, 7.18516346008
斤, 1.50657042056, 7.36754281764
斥, 1.92764239721, 8.12708046076
斩, 2.75977749605, 6.49465970889
断, 0.776732030391, 7.16447517772
斯, 0.871537372163, 7.3253244598
新, 1.39780713012, 7.45668184265
方, 1.74099052526, 5.52954668106
於, -1.99260458468, -11.935588092
施, 1.68924219741, 5.7827680129
旁, 1.40169875031, 5.99040699563
旅, 1.68899271167, 5.82967881783
旋, 1.75990848087, 5.88776847254
族, 0.591435621768, 6.47215435465
旗, 1.23841327049, 5.96273292325
无, 2.01566261732, 5.90321619321
既, 1.71554805312, 5.72706606983
日, 0.945504790063, 8.30729291999
旦, 0.713650492726, 8.18234135434
旧, 0.957004324004, 6.46814670628
旨, 1.65503334466, 7.06190896922
早, 19.0868137649, -48.4682174686
旬, 0.975114459032, 7.79575735369
旱, 1.72309557515, 6.94364794542
时, 0.819568845587, 8.34779053182
旷, 0.90232037363, 6.7142611283
旺, 0.68148442035, 6.28711836785
昂, 2.486916211, 6.19967940083
昆, 1.61822305335, 5.98801431207
昌, 1.51289901863, 6.37428448325
明, 1.707891021, 5.82854283501
昏, -29.9840593911, 14.8862573637
易, 2.11665086278, 7.89588666356
昔, 1.34754208533, 7.14444803331
星, 1.65181440267, 6.85611029481
映, 0.835265414355, 7.09392433094
春, 2.35441980268, 5.63624606813
昧, 0.74031937882, 6.95313328125
昨, 0.738620984951, 6.85130325568
昭, 1.49704946962, 6.14420250112
是, 3.56682207233, 7.48361885658
昼, 2.15564383519, 7.74630421634
显, 1.38044485214, 8.45131723913
晃, 7.26383636136, 66.9202014142
晋, 2.1918913378, 7.28508522736
晌, 2.60852473789, 7.13979209384
晒, 2.42520776513, 6.1802539375
晓, 2.5191059279, 6.12493855362
晕, 1.46172862391, 5.52486814286
晚, 1.16522557808, 6.24647325942
晨, 2.15735655585, 7.29922516528
普, -5.86083285377, 0.989751393601
景, 1.43915916658, 6.25921802667
晰, 123.481504695, -124.661739947
晴, 1.91405358843, 7.90296239425
晶, 2.37248134197, 6.52083067432
智, 0.954973569931, 6.91848742898
暂, 2.44992500308, 6.31377275803
暇, 2.23282438715, 7.91514094251
暑, 1.42700723788, 6.87242395742
暖, 2.05018382174, 7.58364593571
暗, 0.173852699893, 5.4647438188
暴, 2.23039561276, 8.31209036043
曰, -129.997755571, -36.2120918722
曲, -0.39092861473, 7.20257541711
更, -14.1613642936, 10.252410384
曹, 2.53681659117, 7.40489322922
曼, 0.428712776371, 6.21385361575
曾, 1.59307632835, 6.5808359895
替, 4004.40571552, 176.123386927
最, 1.6187793332, 7.65770802886
月, 0.676835879247, 8.12941947696
有, 1.1719895697, 7.81135256311
朋, 1.20746265843, 6.94401715279
服, 1.09914460224, 5.92759725134
朗, 2.45838452097, 7.20471910972
望, 1.52043277944, 7.0944179349
朝, 0.684238410403, 7.03019867285
期, 1.07243815455, 7.33745382546
朦, 1.29049996425, 7.16914519865
木, 1.97673264329, 6.16572646052
未, 2.490276366, 5.67106590662
末, 2.41803183521, 5.6416237943
本, 1.52143788632, 5.90377926781
术, 2.00696811434, 6.1972639039
朱, 1.89889699825, 6.19910117581
朴, 0.659600097708, 7.29256226478
朵, 2.09136292651, 5.81809115919
机, 0.937211585641, 7.24644883345
朽, 2.1212494584, 7.45079977019
杀, 1.26052091883, 5.84853617923
杂, 2.20151472213, 6.07680905931
权, 6.8556646096, 5.87735061401
杆, 2.92919583196, 6.996251858
杉, -4.42841293376, 7.07455990606
李, 2.07875003583, 6.30436716661
杏, 2.02154731006, 6.34128736419
材, 0.909217892153, 8.03774217787
村, 0.819522718379, 7.76387441415
杖, 2.84902423729, 6.44169399557
杜, 1.40129475153, 8.13007512355
束, -369.477526087, -284.105944946
条, 1.42799662921, 6.76152348078
来, 7.46117354339, 2.67039038686
杨, 2.74574429213, 7.05917508214
杭, 2.78950944192, 6.53125133831
杯, 1.44291721911, 8.07777025711
杰, 2.41932038946, 7.16059785537
松, 2.17198218433, 7.35608152347
板, 1.38493187972, 7.75652165414
极, 2.19272703399, 7.93795441699
构, 2.78604876522, 7.15176545051
枉, 1.40330512569, 8.09590706478
析, 2.88398018539, 6.59835840699
枕, 2.74902067392, 6.99372046426
林, 2.9365128123, 6.40514230824
枚, 2.56729781841, 6.9160984029
果, 1.45091712301, 6.1907011168
枝, 1.33008871759, 8.38161556907
枢, 2.0200593607, 7.90280516312
枪, 1.45279148415, 7.99578815118
枫, 2.01829838749, 8.05163748331
枯, 0.86281955546, 7.91296662186
架, 0.489883497681, 7.01942045081
柄, 1.54541308706, 7.85956165404
柏, 2.67421308514, 7.28388964207
某, 1.97332062155, 6.60659698531
染, -1.11196465025, -1.93973905759
柔, 1.45116364153, 5.72387966051
柜, 0.443905381529, 7.81863450722
查, 3.20168335819, 9.57673553144
柯, 1.45474066688, 7.7380408254
柱, 1.39304794991, 8.09022962292
柳, 2.83680975559, 7.0609230338
柴, 0.838022318479, 5.98568910456
标, 1.39589439998, 8.15025831943
栋, 1.13832840656, 7.91511626131
栏, 2.55950006935, 7.00472521218
树, 2.40849357256, 7.48457864059
栗, 0.61720747294, 6.20189968926
校, 2.62521026633, 6.89866093238
株, 1.19326037127, 8.34521111925
样, 0.937150622465, 8.0360947179
核, 2.17590526995, 7.51868741449
根, 1.79055373394, 8.36325638323
格, 2.3347566954, 7.47909329554
桂, 1.66009235932, 8.01819998702
桃, 2.70938378549, 6.17864378935
框, 2.76970950456, 7.24873086222
案, 1.39134055894, 6.09208197177
桌, 1.77241537181, 7.13506980436
桐, 2.75318851466, 7.09373919855
桑, 2.12751538192, 7.093348139
档, 0.66819536454, 8.0034491996
桥, 2.68015287003, 6.65811006821
桩, 2.86690894686, 7.24613294032
桶, 1.68641382294, 8.05569092632
梁, 1.36675659806, 6.48527277658
梅, 1.12453264295, 8.19332160618
梦, 2.31002246393, 6.5395085763
梨, 1.69538927836, 5.52894086794
梯, 1.65758179247, 8.06318616322
械, 2.96999607031, 6.62105079874
梳, 0.949373072529, 7.99821123732
检, 1.37806144777, 7.88375411845
棉, 1.60593857837, 8.13260137083
棋, 2.01167793496, 6.91162616151
棍, 2.84671058971, 7.27766009595
棒, 0.94571995543, 8.05502757523
棚, 2.27591562732, 5.96154956246
森, 2.24211928674, 6.27902184818
棵, 1.6636337208, 8.03484463686
椅, 0.981047502291, 7.9591307426
植, 1.29818883503, 8.1519223654
楚, 2.7669258668, 5.89700940097
楼, 0.98854533119, 8.25009049456
概, 2.66993036431, 6.64611836603
榜, 2.17728905223, 7.49323825344
模, 2.20198453619, 7.35869516946
横, 1.25764303803, 8.47104924292
橡, 1.61001837921, 8.25289584234
欠, 1.81784762424, 5.51223789369
次, 2.09915837202, 5.73711990292
欢, 0.907615424805, 6.62681388427
欣, 0.993873007449, 6.1350626398
欧, 2.38903521899, 6.86979849303
欲, 2.38128455702, 6.86876038072
欺, 2.32772306646, 6.46381896279
款, 1.7668594346, 5.60057556723
歇, 2.00907679861, 7.32857198047
歉, 2.38036139802, 6.19747025017
歌, 2.40022272565, 7.11665507524
止, 2.76872234654, 6.80101217372
正, 2.59827877171, 6.78510420626
此, 0.720208476426, 6.86678902998
步, 2.51523042562, 6.00637667255
武, 0.740183539694, 6.27666977166
歧, 1.72371527533, 5.92464353185
歪, 2.00787269263, 6.7042455109
歹, 1.25038749865, 6.07090083768
死, 1.45609802656, 7.66225352361
殊, 1.78255744139, 6.62417436543
残, 1.67581387191, 7.41813281215
殖, 0.753551062462, 7.4683546564
段, 0.832062918954, 6.23697955568
殷, 1.15322307029, 7.28847318841
殿, 1.27536429919, 7.52172630188
毁, 0.887019955318, 7.49056894981
毅, 0.993377230334, 7.33432903428
母, 0.480072591993, 6.88499710834
每, 2.21565992801, 7.21965993056
毒, 1.78796043683, 7.52592585592
比, 2.20656009893, 5.84182510026
毕, 1.81408949146, 5.87193607243
毙, 1.99994143681, 6.84405582422
毛, 1.992540241, 7.9344098605
毫, 2.01413601421, 7.77233938696
毯, 2.53224199128, 7.74098885217
氏, 1.75774749766, 5.61754890056
民, 1.33692631187, 5.78945678146
氓, 2.35244272987, 6.84397889659
气, 2.65002601329, 6.32373246917
氛, 1.73620921686, 7.18802460942
水, 1.51808553195, 5.8048182333
永, 1.89214963672, 5.5316492254
汁, 1.31491968614, 7.82301609708
求, 2.07698612859, 6.14397711508
汇, 0.446035027743, 7.82872897336
汉, 3.00348010098, 6.75370780237
汗, 1.3415367564, 7.44735249805
汝, 2.52198331027, 6.91790181978
江, 1.44088280357, 7.74153373776
池, 1.37133386023, 7.64506932031
污, 0.465196169137, 7.84810965424
汤, 2.65189634742, 7.11432188361
汪, 1.21609063641, 7.76621231237
汹, 2.31995431988, 6.10122258967
汽, 2.40766087133, 6.69827702676
沃, 1.04915221496, 7.10660921175
沈, 2.2487949262, 7.14535052135
沉, 2.24280291388, 5.91923195789
沐, 1.28097542122, 7.69550579807
沙, 1.26885119592, 7.54994994644
沟, 1.15920377951, 8.31265602861
没, 2.80700635396, 7.45045344603
沦, 1.76063921598, 8.07751363134
沪, 1.80138180434, 7.72894776584
沫, 1.50866705628, 8.13136691321
河, 1.48797302248, 7.71727098508
沸, 2.34057940928, 6.13124911645
油, 0.946219836515, 6.74022159651
治, 1.63330026583, 6.6973229013
沾, 1.63530751556, 7.84331529453
沿, 2.26988338901, 7.33353884508
泄, 1.50792075654, 6.77888498107
泉, 0.827625746164, 6.07271159805
泊, 1.86368829166, 7.72931668429
法, 1.76156242136, 6.67528354758
泛, 1.86063394097, 7.67577462258
泡, 1.05460821277, 7.86488342008
波, 0.908790786786, 6.54446834709
泣, 1.61272927751, 7.92837746989
泥, 1.64369707813, 5.77193964894
注, 1.44054527291, 7.56464966113
泪, 2.32635452266, 6.63758984743
泰, 1.45308258918, 6.50063820423
泳, 1.36634344255, 7.53275319146
泻, 1.21189579898, 7.85635605835
泼, 1.9935468086, 5.58682829567
泽, 1.00868332837, 8.15646992387
洁, 0.715342410239, 7.96108091949
洋, 0.99038222903, 7.93440032323
洒, 2.38679095768, 6.07855527198
洗, 1.22589230024, 8.20902465389
洛, 2.34067570233, 7.48541478969
洞, 1.68216609979, 5.71157837508
津, 1.80866099618, 6.89018801053
洪, 2.45987593447, 6.45854260832
洲, 1.21636733268, 7.54334462302
活, 0.900167044386, 7.79868775848
派, 2.40113640864, 6.09966082201
流, -4.54543281716, -5.96563443329
浅, 2.58523915265, 5.72835250116
浆, 0.790281282366, 6.12896796879
浇, 3.89563183041, 5.47396400949
测, 2.32939868211, 6.88768401066
济, 10.1746826899, 12.6089697895
浑, 1.63958607638, 7.73550207865
浓, 2.18265062271, 6.80925318653
浙, 1.33820527481, 7.54861632592
浦, 0.847480846605, 7.40905845544
浩, 0.723019616443, 7.96521765514
浪, 0.253855559583, 6.20220087887
浮, 0.913029251511, 7.81527708784
浴, 1.67031219165, 6.72367453616
海, 0.9478831761, 7.38775314587
浸, 2.27915425305, 6.56778490864
涂, 1.08382840252, 7.5855929797
